record_id,timestamp,api_name,endpoint,status_code,status,failure_reason,response_time_ms,cpu_usage_percent,memory_usage_percent,network_latency_ms,uptime_percent,request_count,error_count,downtime_minutes,incident_severity,server_region,predicted_health_status,failure_label
4595,2026-06-20 18:43:32,Analytics API,/v1/service/6,200,Success,,1150.22,48.68,26.09,101.06,99.13,239,0,0.0,Low,US-East,Stable,0
4596,2026-06-20 19:13:32,Search API,/v1/service/19,200,Success,,2667.78,52.55,39.7,722.74,98.17,9098,0,0.0,Low,Singapore,Healthy,0
4597,2026-06-20 19:43:32,Billing API,/v1/service/24,502,Failure,Bad Gateway,3627.59,20.6,52.36,826.49,96.08,3710,79,71.47,Critical,US-East,High Risk,1
4598,2026-06-20 20:13:32,Search API,/v1/service/24,200,Success,,2431.56,22.05,45.49,781.5,96.19,9045,0,0.0,Low,Singapore,Stable,0
4599,2026-06-20 20:43:32,Google Maps API,/v1/service/29,200,Success,,1207.93,69.5,76.47,1128.09,99.38,1029,0,0.0,Low,Australia,Healthy,0
4600,2026-06-20 21:13:32,Notification API,/v1/service/31,429,Failure,API Rate Limit Exceeded,4366.54,59.71,76.88,735.51,99.65,3039,82,6.15,Medium,Australia,High Risk,1
4601,2026-06-20 21:43:32,Authentication API,/v1/service/26,504,Failure,Gateway Timeout,3961.41,72.88,70.96,929.76,97.1,4621,68,61.06,High,US-East,High Risk,1
4602,2026-06-20 22:13:32,Billing API,/v1/service/29,500,Failure,Internal Server Error,4046.84,74.83,62.69,183.55,95.14,7840,45,60.37,High,Europe,High Risk,1
4603,2026-06-20 22:43:32,Search API,/v1/service/23,504,Failure,Gateway Timeout,372.65,65.07,74.59,1003.85,97.63,3761,3,61.73,High,US-East,Likely Failure,1
4604,2026-06-20 23:13:32,Inventory API,/v1/service/14,502,Failure,Bad Gateway,811.64,74.75,30.55,816.29,99.16,2206,10,82.65,High,India,Likely Failure,1
4605,2026-06-20 23:43:32,Weather API,/v1/service/50,200,Success,,793.44,24.46,85.01,934.47,96.4,8339,0,0.0,Low,Australia,Stable,0
4606,2026-06-21 00:13:32,Authentication API,/v1/service/31,200,Success,,1955.88,41.84,25.32,1157.29,95.25,5761,0,0.0,Low,India,Healthy,0
4607,2026-06-21 00:43:32,Analytics API,/v1/service/30,200,Success,,3581.88,44.73,45.12,244.53,98.22,7568,0,0.0,Low,Singapore,Healthy,0
4608,2026-06-21 01:13:32,HR API,/v1/service/14,200,Success,,1914.31,42.01,79.78,787.69,98.82,5368,0,0.0,Low,US-East,Stable,0
4609,2026-06-21 01:43:32,User Service API,/v1/service/23,200,Success,,1756.45,23.07,89.57,1196.3,96.51,2799,0,0.0,Low,Australia,Stable,0
4610,2026-06-21 02:13:32,HR API,/v1/service/40,500,Failure,Internal Server Error,341.79,15.8,54.48,696.83,94.5,7937,62,138.11,High,India,Likely Failure,1
4611,2026-06-21 02:43:32,Google Maps API,/v1/service/9,503,Failure,Service Unavailable,70.56,45.4,44.27,253.04,98.88,3495,57,18.61,High,US-West,Likely Failure,1
4612,2026-06-21 03:13:32,Notification API,/v1/service/30,200,Success,,838.53,16.45,87.09,901.7,99.69,5841,0,0.0,Low,Singapore,Stable,0
4613,2026-06-21 03:43:32,Inventory API,/v1/service/30,200,Success,,4519.59,86.68,52.44,815.41,98.82,6012,0,0.0,Low,Europe,Healthy,0
4614,2026-06-21 04:13:32,OpenWeather API,/v1/service/49,200,Success,,3569.22,18.2,30.86,986.62,99.61,7405,0,0.0,Low,US-West,Healthy,0
4615,2026-06-21 04:43:32,Stripe Payment API,/v1/service/49,200,Success,,3217.73,43.48,85.2,413.41,95.49,4941,0,0.0,Low,India,Healthy,0
4616,2026-06-21 05:13:32,Google Maps API,/v1/service/33,200,Success,,1596.62,54.63,28.85,830.52,98.55,5447,0,0.0,Low,Singapore,Stable,0
4617,2026-06-21 05:43:32,Email Service API,/v1/service/25,429,Failure,API Rate Limit Exceeded,4556.75,66.23,86.78,1170.75,97.73,6268,86,27.91,Medium,India,High Risk,1
4618,2026-06-21 06:13:32,Chat API,/v1/service/37,200,Success,,1630.55,75.51,90.49,1115.41,95.61,6323,0,0.0,Low,Australia,Stable,0
4619,2026-06-21 06:43:32,GitHub API,/v1/service/1,200,Success,,2469.21,12.04,80.86,976.08,94.98,6323,0,0.0,Low,US-West,Healthy,0
4620,2026-06-21 07:13:32,Email Service API,/v1/service/4,404,Failure,Endpoint Not Found,4543.44,12.19,46.53,352.1,99.49,3083,89,53.42,Medium,Australia,Likely Failure,1
4621,2026-06-21 07:43:32,Fraud Detection API,/v1/service/49,200,Success,,311.45,87.99,97.19,812.06,95.35,9275,0,0.0,Low,Australia,Healthy,0
4622,2026-06-21 08:13:32,Inventory API,/v1/service/29,200,Success,,1743.97,10.95,60.74,149.81,98.5,2720,0,0.0,Low,US-West,Stable,0
4623,2026-06-21 08:43:32,Notification API,/v1/service/35,429,Failure,API Rate Limit Exceeded,1967.41,78.03,65.21,72.55,94.58,7943,15,60.36,Medium,Australia,High Risk,1
4624,2026-06-21 09:13:32,Notification API,/v1/service/10,201,Success,,365.71,66.11,83.99,909.6,98.08,2121,0,0.0,Low,India,Healthy,0
4625,2026-06-21 09:43:32,GitHub API,/v1/service/32,404,Failure,Endpoint Not Found,3605.46,70.19,58.29,278.92,95.74,4669,37,14.38,Critical,India,High Risk,1
4626,2026-06-21 10:13:32,Billing API,/v1/service/26,504,Failure,Gateway Timeout,4147.58,27.74,37.45,586.19,98.03,3772,80,176.97,High,US-West,Critical Risk,1
4627,2026-06-21 10:43:32,Weather API,/v1/service/35,404,Failure,Endpoint Not Found,3593.85,46.45,73.15,913.77,96.87,7019,77,172.42,Critical,US-East,High Risk,1
4628,2026-06-21 11:13:32,Inventory API,/v1/service/18,200,Success,,4618.13,48.25,27.77,426.86,96.25,3893,0,0.0,Low,India,Stable,0
4629,2026-06-21 11:43:32,User Service API,/v1/service/13,200,Success,,3768.02,58.98,94.48,746.67,97.13,4213,0,0.0,Low,US-East,Healthy,0
4630,2026-06-21 12:13:32,Email Service API,/v1/service/12,500,Failure,Internal Server Error,4346.57,27.14,53.38,971.8,96.72,6123,10,161.74,High,Singapore,Critical Risk,1
4631,2026-06-21 12:43:32,Fraud Detection API,/v1/service/14,201,Success,,111.58,50.08,57.13,441.58,96.02,1999,0,0.0,Low,Australia,Healthy,0
4632,2026-06-21 13:13:32,CRM API,/v1/service/32,200,Success,,1057.63,63.44,77.06,879.95,94.79,3009,0,0.0,Low,Europe,Stable,0
4633,2026-06-21 13:43:32,User Service API,/v1/service/24,504,Failure,Gateway Timeout,2209.01,10.73,84.74,1059.53,96.3,4579,4,167.78,Medium,Europe,Critical Risk,1
4634,2026-06-21 14:13:32,CRM API,/v1/service/15,200,Success,,1544.23,86.65,75.37,971.65,97.54,516,0,0.0,Low,US-West,Stable,0
4635,2026-06-21 14:43:32,Recommendation API,/v1/service/49,504,Failure,Gateway Timeout,3598.32,79.16,55.68,1010.61,95.95,3663,32,131.17,Medium,US-East,Critical Risk,1
4636,2026-06-21 15:13:32,Video Streaming API,/v1/service/9,503,Failure,Service Unavailable,1252.2,70.22,84.22,248.07,94.8,2822,26,70.09,Critical,Europe,Critical Risk,1
4637,2026-06-21 15:43:32,Video Streaming API,/v1/service/28,200,Success,,4961.44,57.58,39.02,1070.04,97.51,4845,0,0.0,Low,Singapore,Stable,0
4638,2026-06-21 16:13:32,GitHub API,/v1/service/28,504,Failure,Gateway Timeout,4544.24,50.2,97.21,1006.15,95.13,5435,53,49.04,Medium,India,High Risk,1
4639,2026-06-21 16:43:32,Chat API,/v1/service/38,429,Failure,API Rate Limit Exceeded,1483.1,72.21,82.2,911.44,98.86,7909,88,50.22,Critical,US-East,Likely Failure,1
4640,2026-06-21 17:13:32,OpenWeather API,/v1/service/16,502,Failure,Bad Gateway,2993.82,46.85,49.41,70.14,95.61,1619,61,28.85,Critical,US-West,Likely Failure,1
4641,2026-06-21 17:43:32,Weather API,/v1/service/12,201,Success,,1061.51,39.34,46.1,1050.55,97.93,6824,0,0.0,Low,India,Healthy,0
4642,2026-06-21 18:13:32,Notification API,/v1/service/38,200,Success,,4164.24,54.79,25.88,438.91,94.64,457,0,0.0,Low,Singapore,Healthy,0
4643,2026-06-21 18:43:32,Notification API,/v1/service/34,401,Failure,Invalid Authentication Token,1875.09,32.55,54.99,146.28,94.77,419,93,131.49,Critical,Singapore,High Risk,1
4644,2026-06-21 19:13:32,HR API,/v1/service/33,200,Success,,2476.83,12.79,96.61,1106.29,97.09,9900,0,0.0,Low,US-West,Stable,0
4645,2026-06-21 19:43:32,Analytics API,/v1/service/34,200,Success,,4391.03,63.04,74.06,501.91,97.38,3755,0,0.0,Low,US-West,Stable,0
4646,2026-06-21 20:13:32,OpenWeather API,/v1/service/50,400,Failure,Malformed Request Payload,2866.31,75.18,82.05,913.9,99.03,5574,94,54.28,High,Australia,High Risk,1
4647,2026-06-21 20:43:32,CRM API,/v1/service/8,200,Success,,107.58,30.55,97.32,199.45,95.46,530,0,0.0,Low,US-East,Healthy,0
4648,2026-06-21 21:13:32,Weather API,/v1/service/35,200,Success,,3973.43,27.5,27.34,528.62,96.37,6376,0,0.0,Low,Australia,Healthy,0
4649,2026-06-21 21:43:32,Search API,/v1/service/25,404,Failure,Endpoint Not Found,3921.11,34.51,23.61,527.62,99.94,5632,15,152.03,Critical,Singapore,High Risk,1
4650,2026-06-21 22:13:32,CRM API,/v1/service/42,504,Failure,Gateway Timeout,2888.47,17.04,34.36,960.21,99.28,9826,30,53.72,High,India,High Risk,1
4651,2026-06-21 22:43:32,GitHub API,/v1/service/25,403,Failure,Permission Denied,2062.09,12.32,42.76,438.13,94.87,3395,3,160.18,Critical,US-East,Critical Risk,1
4652,2026-06-21 23:13:32,Inventory API,/v1/service/43,200,Success,,1444.15,58.17,56.85,1159.43,98.81,5602,0,0.0,Low,Singapore,Healthy,0
4653,2026-06-21 23:43:32,Analytics API,/v1/service/18,200,Success,,4092.8,14.19,24.61,951.92,98.23,6744,0,0.0,Low,US-East,Healthy,0
4654,2026-06-22 00:13:32,Order API,/v1/service/3,504,Failure,Gateway Timeout,2303.41,34.05,36.12,557.22,97.01,2873,19,34.58,Critical,Singapore,Critical Risk,1
4655,2026-06-22 00:43:32,User Service API,/v1/service/45,200,Success,,4782.75,67.5,29.27,978.8,95.96,259,0,0.0,Low,Australia,Stable,0
4656,2026-06-22 01:13:32,OpenWeather API,/v1/service/45,500,Failure,Internal Server Error,4652.21,40.69,34.56,567.48,98.02,3130,60,5.64,High,Singapore,Critical Risk,1
4657,2026-06-22 01:43:32,Notification API,/v1/service/18,500,Failure,Internal Server Error,2233.7,72.69,44.56,540.61,98.7,1857,5,152.73,Critical,Australia,Likely Failure,1
4658,2026-06-22 02:13:32,Fraud Detection API,/v1/service/12,200,Success,,476.17,27.77,37.61,29.28,96.82,4755,0,0.0,Low,Europe,Healthy,0
4659,2026-06-22 02:43:32,User Service API,/v1/service/46,404,Failure,Endpoint Not Found,529.13,38.83,41.02,1002.53,95.33,2532,47,118.56,High,US-East,Likely Failure,1
4660,2026-06-22 03:13:32,OpenWeather API,/v1/service/20,200,Success,,3415.21,41.81,56.05,1158.15,98.95,7863,0,0.0,Low,US-West,Healthy,0
4661,2026-06-22 03:43:32,Inventory API,/v1/service/23,200,Success,,3134.17,61.59,39.9,1100.12,94.77,7429,0,0.0,Low,US-West,Healthy,0
4662,2026-06-22 04:13:32,Notification API,/v1/service/46,201,Success,,2860.84,22.5,34.74,808.56,99.81,4430,0,0.0,Low,US-West,Healthy,0
4663,2026-06-22 04:43:32,Email Service API,/v1/service/28,200,Success,,2995.51,17.74,77.7,885.15,96.98,5018,0,0.0,Low,Europe,Stable,0
4664,2026-06-22 05:13:32,HR API,/v1/service/20,429,Failure,API Rate Limit Exceeded,4820.7,40.52,65.7,305.22,94.51,3479,2,89.5,High,US-East,High Risk,1
4665,2026-06-22 05:43:32,Chat API,/v1/service/49,200,Success,,3701.49,83.18,56.08,657.06,97.79,5676,0,0.0,Low,US-East,Stable,0
4666,2026-06-22 06:13:32,Fraud Detection API,/v1/service/43,200,Success,,195.49,89.17,43.45,693.34,95.61,1534,0,0.0,Low,Europe,Healthy,0
4667,2026-06-22 06:43:32,Billing API,/v1/service/23,200,Success,,2301.08,79.99,63.67,558.87,95.3,867,0,0.0,Low,Singapore,Healthy,0
4668,2026-06-22 07:13:32,Billing API,/v1/service/46,404,Failure,Endpoint Not Found,679.14,62.57,96.83,540.3,98.26,8165,93,81.48,Medium,US-West,Critical Risk,1
4669,2026-06-22 07:43:32,Stripe Payment API,/v1/service/46,200,Success,,4501.59,60.48,33.86,991.51,99.56,5249,0,0.0,Low,US-West,Stable,0
4670,2026-06-22 08:13:32,Weather API,/v1/service/31,429,Failure,API Rate Limit Exceeded,4770.62,71.52,74.52,507.28,96.5,7719,74,133.35,Critical,India,Likely Failure,1
4671,2026-06-22 08:43:32,Weather API,/v1/service/45,200,Success,,3600.67,85.11,28.96,76.03,94.76,2233,0,0.0,Low,US-East,Stable,0
4672,2026-06-22 09:13:32,Chat API,/v1/service/50,200,Success,,2972.08,32.05,48.29,187.26,97.86,2828,0,0.0,Low,US-West,Healthy,0
4673,2026-06-22 09:43:32,Stripe Payment API,/v1/service/11,404,Failure,Endpoint Not Found,4934.16,39.25,97.93,745.96,97.38,3016,28,111.98,High,US-East,High Risk,1
4674,2026-06-22 10:13:32,Order API,/v1/service/26,500,Failure,Internal Server Error,942.11,74.11,77.68,671.93,98.77,7068,68,134.51,Medium,Australia,Likely Failure,1
4675,2026-06-22 10:43:32,Google Maps API,/v1/service/22,500,Failure,Internal Server Error,3655.91,18.65,29.41,751.41,95.3,9247,9,16.96,Medium,US-West,Critical Risk,1
4676,2026-06-22 11:13:32,Weather API,/v1/service/38,200,Success,,4876.65,66.27,79.69,558.18,98.67,2861,0,0.0,Low,US-West,Healthy,0
4677,2026-06-22 11:43:32,Inventory API,/v1/service/49,200,Success,,4150.28,25.67,30.72,586.75,98.33,7234,0,0.0,Low,US-West,Healthy,0
4678,2026-06-22 12:13:32,GitHub API,/v1/service/29,200,Success,,579.02,12.06,76.05,339.91,98.82,5162,0,0.0,Low,Singapore,Stable,0
4679,2026-06-22 12:43:32,Recommendation API,/v1/service/13,500,Failure,Internal Server Error,1285.71,14.93,23.6,701.64,96.09,8948,2,25.25,Medium,US-East,Critical Risk,1
4680,2026-06-22 13:13:32,Video Streaming API,/v1/service/27,500,Failure,Internal Server Error,514.59,72.72,70.92,639.36,98.94,2026,36,66.03,Critical,Australia,High Risk,1
4681,2026-06-22 13:43:32,OpenWeather API,/v1/service/33,200,Success,,2952.68,84.06,63.86,189.42,96.95,919,0,0.0,Low,US-West,Stable,0
4682,2026-06-22 14:13:32,Weather API,/v1/service/25,500,Failure,Internal Server Error,3618.45,57.74,70.22,916.28,96.77,6992,79,3.62,High,Australia,Likely Failure,1
4683,2026-06-22 14:43:32,Recommendation API,/v1/service/23,200,Success,,1997.55,94.75,73.83,804.6,98.16,427,0,0.0,Low,Australia,Stable,0
4684,2026-06-22 15:13:32,Order API,/v1/service/5,403,Failure,Permission Denied,4396.82,91.72,43.69,281.15,95.01,4402,59,13.21,Critical,Australia,Likely Failure,1
4685,2026-06-22 15:43:32,User Service API,/v1/service/29,200,Success,,1724.46,54.08,76.23,841.65,95.59,4660,0,0.0,Low,Australia,Healthy,0
4686,2026-06-22 16:13:32,Inventory API,/v1/service/45,200,Success,,2138.37,29.88,46.09,193.5,96.28,8699,0,0.0,Low,Australia,Healthy,0
4687,2026-06-22 16:43:32,User Service API,/v1/service/12,429,Failure,API Rate Limit Exceeded,3881.6,33.26,51.82,387.69,97.53,8445,79,135.63,Critical,India,Likely Failure,1
4688,2026-06-22 17:13:32,Video Streaming API,/v1/service/5,200,Success,,4777.04,16.02,57.83,492.87,96.28,2106,0,0.0,Low,Australia,Healthy,0
4689,2026-06-22 17:43:32,Authentication API,/v1/service/50,200,Success,,2312.74,35.99,59.08,647.6,96.0,3943,0,0.0,Low,US-East,Healthy,0
4690,2026-06-22 18:13:32,CRM API,/v1/service/14,400,Failure,Malformed Request Payload,1836.09,29.01,67.6,981.99,96.39,3653,57,128.2,Critical,Europe,Likely Failure,1
4691,2026-06-22 18:43:32,HR API,/v1/service/33,200,Success,,803.24,19.89,23.26,595.22,99.4,9527,0,0.0,Low,US-East,Stable,0
4692,2026-06-22 19:13:32,Video Streaming API,/v1/service/17,500,Failure,Internal Server Error,4816.47,73.08,77.96,45.37,97.07,8046,91,70.15,High,Australia,Likely Failure,1
4693,2026-06-22 19:43:32,Chat API,/v1/service/12,503,Failure,Service Unavailable,3768.88,79.3,42.01,372.97,95.27,1518,38,170.71,Critical,Europe,Critical Risk,1
4694,2026-06-22 20:13:32,Order API,/v1/service/24,400,Failure,Malformed Request Payload,1221.18,63.84,95.8,72.2,99.02,6740,39,90.22,Critical,India,High Risk,1
4695,2026-06-22 20:43:32,GitHub API,/v1/service/45,500,Failure,Internal Server Error,655.49,49.03,79.99,1119.09,98.34,3689,81,52.59,Critical,US-West,Likely Failure,1
4696,2026-06-22 21:13:32,Inventory API,/v1/service/26,200,Success,,2990.37,36.88,23.22,1088.15,96.29,1082,0,0.0,Low,Australia,Stable,0
4697,2026-06-22 21:43:32,Search API,/v1/service/22,404,Failure,Endpoint Not Found,4768.6,19.47,95.32,915.5,96.55,4450,86,14.5,Critical,India,Likely Failure,1
4698,2026-06-22 22:13:32,HR API,/v1/service/25,200,Success,,3000.85,45.34,73.87,669.08,99.3,9032,0,0.0,Low,US-West,Stable,0
4699,2026-06-22 22:43:32,OpenWeather API,/v1/service/41,200,Success,,1571.27,50.25,21.63,916.79,97.19,1845,0,0.0,Low,US-West,Healthy,0
4700,2026-06-22 23:13:32,CRM API,/v1/service/24,200,Success,,385.75,55.46,33.13,901.76,98.55,3276,0,0.0,Low,US-East,Stable,0
4701,2026-06-22 23:43:32,Chat API,/v1/service/38,500,Failure,Internal Server Error,353.58,42.92,63.62,493.55,98.51,4502,33,161.72,Medium,Europe,Likely Failure,1
4702,2026-06-23 00:13:32,Authentication API,/v1/service/13,200,Success,,2772.59,71.63,61.17,139.69,97.03,882,0,0.0,Low,India,Stable,0
4703,2026-06-23 00:43:32,Weather API,/v1/service/43,429,Failure,API Rate Limit Exceeded,1026.74,32.94,52.8,660.22,99.16,2008,59,170.88,High,India,Critical Risk,1
4704,2026-06-23 01:13:32,Recommendation API,/v1/service/23,200,Success,,1866.88,85.51,44.41,367.18,97.23,6661,0,0.0,Low,Singapore,Stable,0
4705,2026-06-23 01:43:32,Stripe Payment API,/v1/service/36,200,Success,,2269.42,75.81,20.4,387.04,96.65,309,0,0.0,Low,India,Stable,0
4706,2026-06-23 02:13:32,Recommendation API,/v1/service/25,200,Success,,3611.94,29.16,82.43,102.99,96.78,1253,0,0.0,Low,Australia,Stable,0
4707,2026-06-23 02:43:32,Inventory API,/v1/service/3,503,Failure,Service Unavailable,3637.98,85.71,78.76,20.28,99.47,3879,73,48.5,Medium,Australia,Likely Failure,1
4708,2026-06-23 03:13:32,Fraud Detection API,/v1/service/12,200,Success,,1600.43,36.84,39.61,424.21,94.66,5180,0,0.0,Low,US-West,Stable,0
4709,2026-06-23 03:43:32,Recommendation API,/v1/service/44,200,Success,,1020.85,43.46,81.17,1008.51,98.97,5478,0,0.0,Low,US-West,Stable,0
4710,2026-06-23 04:13:32,Billing API,/v1/service/5,200,Success,,4499.73,72.54,76.22,365.29,98.34,432,0,0.0,Low,India,Stable,0
4711,2026-06-23 04:43:32,Chat API,/v1/service/4,200,Success,,3297.73,64.95,58.22,519.13,99.42,5709,0,0.0,Low,India,Healthy,0
4712,2026-06-23 05:13:32,Search API,/v1/service/17,429,Failure,API Rate Limit Exceeded,4169.78,69.67,55.81,514.39,95.51,8693,63,161.51,Critical,US-West,Likely Failure,1
4713,2026-06-23 05:43:32,Weather API,/v1/service/34,503,Failure,Service Unavailable,3580.71,67.27,67.92,862.06,98.81,5559,3,154.97,High,Europe,Critical Risk,1
4714,2026-06-23 06:13:32,Inventory API,/v1/service/15,500,Failure,Internal Server Error,4340.75,14.36,67.32,1114.47,97.26,3810,28,7.18,High,Europe,Critical Risk,1
4715,2026-06-23 06:43:32,Video Streaming API,/v1/service/42,200,Success,,3834.38,35.05,83.07,195.23,98.91,781,0,0.0,Low,US-West,Stable,0
4716,2026-06-23 07:13:32,User Service API,/v1/service/32,200,Success,,164.65,12.8,36.04,731.05,94.83,3238,0,0.0,Low,Australia,Stable,0
4717,2026-06-23 07:43:32,GitHub API,/v1/service/9,404,Failure,Endpoint Not Found,1438.83,14.81,74.35,795.6,99.72,5709,35,18.22,Medium,US-East,High Risk,1
4718,2026-06-23 08:13:32,Notification API,/v1/service/40,404,Failure,Endpoint Not Found,2912.66,63.81,65.22,55.25,95.41,8940,16,5.34,High,Europe,Critical Risk,1
4719,2026-06-23 08:43:32,Google Maps API,/v1/service/36,500,Failure,Internal Server Error,1834.13,11.7,78.01,202.81,94.96,2955,21,127.42,High,US-West,High Risk,1
4720,2026-06-23 09:13:32,Fraud Detection API,/v1/service/27,200,Success,,995.65,62.5,53.95,689.9,95.66,6954,0,0.0,Low,Europe,Stable,0
4721,2026-06-23 09:43:32,Authentication API,/v1/service/26,404,Failure,Endpoint Not Found,3644.0,37.54,30.51,1145.86,96.98,9188,6,101.24,High,India,Likely Failure,1
4722,2026-06-23 10:13:32,Notification API,/v1/service/31,200,Success,,3665.87,79.69,49.3,1072.14,98.9,9753,0,0.0,Low,US-East,Stable,0
4723,2026-06-23 10:43:32,Weather API,/v1/service/18,404,Failure,Endpoint Not Found,211.43,90.51,75.99,289.69,96.85,5587,50,37.96,Critical,US-West,High Risk,1
4724,2026-06-23 11:13:32,Fraud Detection API,/v1/service/36,201,Success,,2757.48,24.0,78.84,1158.77,97.88,5208,0,0.0,Low,US-West,Healthy,0
4725,2026-06-23 11:43:32,OpenWeather API,/v1/service/31,200,Success,,2784.54,38.76,44.4,567.1,97.39,4539,0,0.0,Low,Europe,Stable,0
4726,2026-06-23 12:13:32,Analytics API,/v1/service/45,200,Success,,419.77,77.75,81.07,1021.78,99.28,5075,0,0.0,Low,Australia,Stable,0
4727,2026-06-23 12:43:32,Authentication API,/v1/service/28,200,Success,,260.0,28.32,72.96,284.06,95.11,7323,0,0.0,Low,Australia,Healthy,0
4728,2026-06-23 13:13:32,Google Maps API,/v1/service/21,200,Success,,3157.53,26.21,64.0,437.46,96.97,7906,0,0.0,Low,US-East,Healthy,0
4729,2026-06-23 13:43:32,Stripe Payment API,/v1/service/8,200,Success,,3906.65,27.75,21.83,895.67,96.56,143,0,0.0,Low,US-West,Stable,0
4730,2026-06-23 14:13:32,Analytics API,/v1/service/1,200,Success,,3209.83,82.01,59.76,712.28,97.19,4990,0,0.0,Low,Australia,Healthy,0
4731,2026-06-23 14:43:32,Billing API,/v1/service/41,200,Success,,4498.5,17.9,63.42,895.77,98.22,4394,0,0.0,Low,Singapore,Stable,0
4732,2026-06-23 15:13:32,Stripe Payment API,/v1/service/34,403,Failure,Permission Denied,85.63,80.29,62.33,675.46,98.17,8479,19,32.39,Critical,India,Critical Risk,1
4733,2026-06-23 15:43:32,Recommendation API,/v1/service/30,200,Success,,4182.94,61.62,28.48,1112.97,99.94,1725,0,0.0,Low,India,Stable,0
4734,2026-06-23 16:13:32,Billing API,/v1/service/45,200,Success,,386.5,45.32,50.06,1167.86,99.14,6130,0,0.0,Low,Singapore,Stable,0
4735,2026-06-23 16:43:32,OpenWeather API,/v1/service/49,200,Success,,1077.17,49.73,59.91,144.73,96.23,248,0,0.0,Low,Singapore,Healthy,0
4736,2026-06-23 17:13:32,Inventory API,/v1/service/44,200,Success,,1093.32,76.63,48.58,143.13,98.57,5131,0,0.0,Low,US-East,Healthy,0
4737,2026-06-23 17:43:32,OpenWeather API,/v1/service/46,200,Success,,4837.79,30.18,42.09,667.39,95.12,5735,0,0.0,Low,US-East,Stable,0
4738,2026-06-23 18:13:32,Analytics API,/v1/service/30,201,Success,,4293.21,23.53,66.84,1181.24,96.91,391,0,0.0,Low,India,Stable,0
4739,2026-06-23 18:43:32,OpenWeather API,/v1/service/35,200,Success,,3034.48,32.88,26.53,34.82,94.84,9907,0,0.0,Low,Europe,Stable,0
4740,2026-06-23 19:13:32,OpenWeather API,/v1/service/25,200,Success,,3607.94,83.49,34.74,1184.18,95.0,1859,0,0.0,Low,India,Healthy,0
